sales_date,order_id,customer_name,product_name,category,price,quantity,discount,total,shipping_fee,total_sales,status,shipping_address,city,customer_name_clean,status_clean,shipping_address_clean,city_clean,category_clean
2025-08-19,ORD06444,Customer_43,Botol Minum Stainless 750 ml,PERALATAN MINUM,129000,2,0,258000,60000,318000,completed,Kelurahan 122, Jakarta Utara,Customer_43,complete,Kelurahan 122,Jakarta Utara,Alat Saji
2025-10-13,ORD07963,Customer_6276,Botol Minum Stainless 750 ml,Peralatan Minum,129000,2,0,258000,60000,318000,completed,Kelurahan 25, Jakarta Utara,Customer_6276,complete,Kelurahan 25,Jakarta Utara,Alat Saji
2025-01-13,ORD00362,Customer_453,Chopper Elektrik,Elektronik Dapur,265000,1,0,265000,60000,325000,completed,Kelurahan 182, Jakarta Utara,Customer_453,complete,Kelurahan 182,Jakarta Utara,Alat Masak
2025-01-14,ORD00411,Customer_7,Chopper Elektrik,Elektronik Dapur,265000,1,0,265000,60000,325000,completed,Kelurahan 13, Jakarta Utara,Customer_7,complete,Kelurahan 13,Jakarta Utara,Alat Masak
2025-05-31,ORD04181,Customer_4390,Chopper Elektrik,Elektronik Dapur,265000,1,0,265000,60000,325000,refund,Kelurahan 144, Jakarta Utara,Customer_4390,refund,Kelurahan 144,Jakarta Utara,Alat Masak
2025-07-16,ORD05500,Customer_5346,Chopper Elektrik,Elektronik Dapur,265000,1,0,265000,60000,325000,completed,Kelurahan 179, Jakarta Utara,Customer_5346,complete,Kelurahan 179,Jakarta Utara,Alat Masak
2025-10-11,ORD07880,Customer_1113,Chopper Elektrik,Elektronik Dapur,265000,1,0,265000,60000,325000,COMPLETED,Kelurahan 65, Jakarta Utara,Customer_1113,complete,Kelurahan 65,Jakarta Utara,Alat Masak
2025-01-02,ORD00038,Customer_402,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,completed,Kelurahan 89, Jakarta Utara,Customer_402,complete,Kelurahan 89,Jakarta Utara,Alat Masak
2025-01-05,ORD00116,Customer_2438,Cetakan Kue Muffin,Bakeware,89000,3,0,267000,60000,327000,cancel,Kelurahan 67, Jakarta Utara,Customer_2438,cancel,Kelurahan 67,Jakarta Utara,Alat Masak
2025-01-11,ORD00300,Customer_5869,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,refund,Kelurahan 11, Jakarta Utara,Customer_5869,refund,Kelurahan 11,Jakarta Utara,Alat Masak
2025-03-16,ORD02093,Customer_2718,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,completed,Kelurahan 163, Jakarta Utara,Customer_2718,complete,Kelurahan 163,Jakarta Utara,Alat Masak
2025-03-20,ORD02195,Customer_566,Cetakan Kue Muffin,Bakeware,89000,3,0,267000,60000,327000,completed,Kelurahan 144, Jakarta Utara,Customer_566,complete,Kelurahan 144,Jakarta Utara,Alat Masak
2025-03-23,ORD02295,Customer_6480,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,completed,Kelurahan 136, Jakarta Utara,Customer_6480,complete,Kelurahan 136,Jakarta Utara,Alat Masak
2025-04-02,ORD02534,Customer_5468,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,completed,Kelurahan 66, Jakarta Utara,Customer_5468,complete,Kelurahan 66,Jakarta Utara,Alat Masak
2025-04-03,ORD02569,Customer_4232,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,completed,Kelurahan 52, Jakarta Utara,Customer_4232,complete,Kelurahan 52,Jakarta Utara,Alat Masak
2025-04-20,ORD03043,Customer_1280,Cetakan Kue Muffin,BAKEWARE,89000,3,0,267000,60000,327000,completed,Kelurahan 71, Jakarta Utara,Customer_1280,complete,Kelurahan 71,Jakarta Utara,Alat Masak
2025-05-04,ORD03437,Customer_306,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,completed,Kelurahan 102, Jakarta Utara,Customer_306,complete,Kelurahan 102,Jakarta Utara,Alat Masak
2025-08-15,ORD06307,Customer_358,Cetakan Kue Muffin,Bakeware,89000,3,0,267000,60000,327000,completed,Kelurahan 164, Jakarta Utara,Customer_358,complete,Kelurahan 164,Jakarta Utara,Alat Masak
2025-08-29,ORD06733,Customer_3137,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,completed,Kelurahan 78, Jakarta Utara,Customer_3137,complete,Kelurahan 78,Jakarta Utara,Alat Masak
2025-09-01,ORD06808,Customer_4659,Cetakan Kue Muffin,Bakeware,89000,3,0,267000,60000,327000,completed,Kelurahan 83, Jakarta Utara,Customer_4659,complete,Kelurahan 83,Jakarta Utara,Alat Masak
2025-11-06,ORD08550,Customer_1939,Cetakan Kue Muffin,Bakeware,89000,3,0,267000,60000,327000,completed,Kelurahan 88, Jakarta Utara,Customer_1939,complete,Kelurahan 88,Jakarta Utara,Alat Masak
2025-11-10,ORD08675,Customer_492,Penggiling Bumbu Manual,Peralatan Masak,89000,3,0,267000,60000,327000,refund,Kelurahan 27, Jakarta Utara,Customer_492,refund,Kelurahan 27,Jakarta Utara,Alat Masak
2025-12-26,ORD09866,  CUSTOMER_201   ,Cetakan Kue Muffin,bakeware,89000,3,0,267000,60000,327000,completed,Kelurahan 90, Jakarta Utara,Customer_201,complete,Kelurahan 90,Jakarta Utara,Alat Masak
2025-07-01,ORD05052,Customer_263    ,Rak Serbaguna Dapur,Penyimpanan,275000,1,0,275000,60000,335000,completed,Kelurahan 43, Jakarta Utara,Customer_263,complete,Kelurahan 43,Jakarta Utara,Alat Simpan
2025-07-28,ORD05793,Customer_1836,Rak Serbaguna Dapur,Penyimpanan,275000,1,0,275000,60000,335000,completed,Kelurahan 40, Jakarta Utara,Customer_1836,complete,Kelurahan 40,Jakarta Utara,Alat Simpan
2025-09-15,ORD07138,Customer_451,Rak Serbaguna Dapur,Penyimpanan,275000,1,0,275000,60000,335000,completed,Kelurahan 83, Jakarta Utara,Customer_451,complete,Kelurahan 83,Jakarta Utara,Alat Simpan
2025-09-27,ORD07483,Customer_120,Rak Serbaguna Dapur,Penyimpanan,275000,1,0,275000,60000,335000,completed,Kelurahan 54, Jakarta Utara,Customer_120,complete,Kelurahan 54,Jakarta Utara,Alat Simpan
2025-02-27,ORD01634,Customer_2519,Toples Kaca Set 6 pcs,Penyimpanan,139000,2,0,278000,60000,338000,completed,Kelurahan 83, Jakarta Utara,Customer_2519,complete,Kelurahan 83,Jakarta Utara,Alat Simpan
2025-03-14,ORD02035,Customer_3741   ,Toples Kaca Set 6 pcs,Penyimpanan,139000,2,0,278000,60000,338000,completed,Kelurahan 153, Jakarta Utara,Customer_3741,complete,Kelurahan 153,Jakarta Utara,Alat Simpan
2025-03-14,ORD02039,Customer_6,Toples Kaca Set 6 pcs,Penyimpanan,139000,2,0,278000,60000,338000,completed,Kelurahan 12, Jakarta Utara,Customer_6,complete,Kelurahan 12,Jakarta Utara,Alat Simpan
2025-07-19,ORD05576,Customer_177,Toples Kaca Set 6 pcs,Penyimpanan,139000,2,0,278000,60000,338000,completed,Kelurahan 86, Jakarta Utara,Customer_177,complete,Kelurahan 86,Jakarta Utara,Alat Simpan
2025-07-22,ORD05634,Customer_1783,Toples Kaca Set 6 pcs,Penyimpanan,139000,2,0,278000,60000,338000,completed,Kelurahan 63, Jakarta Utara,Customer_1783,complete,Kelurahan 63,Jakarta Utara,Alat Simpan
2025-10-02,ORD07644,Customer_16,Toples Kaca Set 6 pcs,Penyimpanan,139000,2,0,278000,60000,338000,Completed,Kelurahan 174, Jakarta Utara,Customer_16,complete,Kelurahan 174,Jakarta Utara,Alat Simpan
2025-01-07,ORD00172,Customer_647,Talenan Kayu Jati,Alat Potong,95000,3,0,285000,60000,345000,cancel,Kelurahan 130, Jakarta Utara,Customer_647,cancel,Kelurahan 130,Jakarta Utara,Alat Masak
2025-01-09,ORD00242,Customer_6512,Loyang Oven Persegi,Bakeware,95000,3,0,285000,60000,345000,completed,Kelurahan 125, Jakarta Utara,Customer_6512,complete,Kelurahan 125,Jakarta Utara,Alat Masak
2025-01-10,ORD00262,Customer_5005,Talenan Kayu Jati,Alat Potong,95000,3,0,285000,60000,345000,completed,Kelurahan 158, Jakarta Utara,Customer_5005,complete,Kelurahan 158,Jakarta Utara,Alat Masak
2025-02-24,ORD01517,Customer_5494,Loyang Oven Persegi,Bakeware,95000,3,0,285000,60000,345000,completed,Kelurahan 30, Jakarta Utara,Customer_5494,complete,Kelurahan 30,Jakarta Utara,Alat Masak
2025-02-25,ORD01556,Customer_2189,Talenan Kayu Jati,ALAT POTONG,95000,3,0,285000,60000,345000,COMPLETED,Kelurahan 100, Jakarta Utara,Customer_2189,complete,Kelurahan 100,Jakarta Utara,Alat Masak
2025-04-05,ORD02620,Customer_925,Loyang Oven Persegi,bakeware,95000,3,0,285000,60000,345000,completed,Kelurahan 91, Jakarta Utara,Customer_925,complete,Kelurahan 91,Jakarta Utara,Alat Masak
2025-05-22,ORD03947,  CUSTOMER_4697   ,Loyang Oven Persegi,Bakeware,95000,3,0,285000,60000,345000,completed,Kelurahan 34, Jakarta Utara,Customer_4697,complete,Kelurahan 34,Jakarta Utara,Alat Masak
2025-07-03,ORD05113,Customer_610,Talenan Kayu Jati,Alat Potong,95000,3,0,285000,60000,345000,completed,Kelurahan 142, Jakarta Utara,Customer_610,complete,Kelurahan 142,Jakarta Utara,Alat Masak
2025-07-10,ORD05311,Customer_54,Loyang Oven Persegi,Bakeware,95000,3,0,285000,60000,345000,completed,Kelurahan 176, Jakarta Utara,Customer_54,complete,Kelurahan 176,Jakarta Utara,Alat Masak
2025-07-21,ORD05599,Customer_440,Loyang Oven Persegi,Bakeware,95000,3,0,285000,60000,345000,completed,Kelurahan 185, Jakarta Utara,Customer_440,complete,Kelurahan 185,Jakarta Utara,Alat Masak
2025-07-29,ORD05837,Customer_440,Talenan Kayu Jati,Alat Potong,95000,3,0,285000,60000,345000,completed,Kelurahan 125, Jakarta Utara,Customer_440,complete,Kelurahan 125,Jakarta Utara,Alat Masak
2025-10-17,ORD08070,Customer_160,Loyang Oven Persegi,Bakeware,95000,3,0,285000,60000,345000,completed,Kelurahan 186, Jakarta Utara,Customer_160,complete,Kelurahan 186,Jakarta Utara,Alat Masak
2025-12-10,ORD09434,Customer_1403,Talenan Kayu Jati,Alat Potong,95000,3,0,285000,60000,345000,completed,Kelurahan 106, Jakarta Utara,Customer_1403,complete,Kelurahan 106,Jakarta Utara,Alat Masak
2025-02-18,ORD01361,Customer_484,Ketel Listrik 1.7 L,Elektronik Dapur,289000,1,0,289000,60000,349000,completed,Kelurahan 172, Jakarta Utara,Customer_484,complete,Kelurahan 172,Jakarta Utara,Alat Masak
2025-02-22,ORD01482,Customer_3913,Ketel Listrik 1.7 L,Elektronik Dapur,289000,1,0,289000,60000,349000,completed,Kelurahan 39, Jakarta Utara,Customer_3913,complete,Kelurahan 39,Jakarta Utara,Alat Masak
2025-04-16,ORD02911,Customer_3418,Ketel Listrik 1.7 L,Elektronik Dapur,289000,1,0,289000,60000,349000,completed,Kelurahan 74, Jakarta Utara,Customer_3418,complete,Kelurahan 74,Jakarta Utara,Alat Masak
2025-05-10,ORD03589,Customer_56,Ketel Listrik 1.7 L,  Elektronik Dapur,289000,1,0,289000,60000,349000,completed,Kelurahan 98, Jakarta Utara,Customer_56,complete,Kelurahan 98,Jakarta Utara,Alat Masak
2025-11-04,ORD08509,Customer_300,Ketel Listrik 1.7 L,Elektronik Dapur,289000,1,0,289000,60000,349000,completed,Kelurahan 185, Jakarta Utara,Customer_300,complete,Kelurahan 185,Jakarta Utara,Alat Masak
2025-02-25,ORD01584,Customer_2848,Cobek Granit,Peralatan Masak,145000,2,0,290000,60000,350000,cancel,Kelurahan 186, Jakarta Utara,Customer_2848,cancel,Kelurahan 186,Jakarta Utara,Alat Masak
2025-06-20,ORD04716,Customer_9,Cobek Granit,Peralatan Masak,145000,2,0,290000,60000,350000,completed,Kelurahan 119, Jakarta Utara,Customer_9,complete,Kelurahan 119,Jakarta Utara,Alat Masak
2025-06-25,ORD04856,Customer_275,Cobek Granit,Peralatan Masak,145000,2,0,290000,60000,350000,completed,Kelurahan 134, Jakarta Utara,Customer_275,complete,Kelurahan 134,Jakarta Utara,Alat Masak
2025-08-25,ORD06605,Customer_1169,Cobek Granit,Peralatan Masak,145000,2,0,290000,60000,350000,completed,Kelurahan 105, Jakarta Utara,Customer_1169,complete,Kelurahan 105,Jakarta Utara,Alat Masak
2025-10-23,ORD08214,Customer_578,Cobek Granit,Peralatan Masak,145000,2,0,290000,60000,350000,completed,Kelurahan 81, Jakarta Utara,Customer_578,complete,Kelurahan 81,Jakarta Utara,Alat Masak
2025-12-01,ORD09220,Customer_1966,Cobek Granit,Peralatan Masak,145000,2,0,290000,60000,350000,refund,Kelurahan 57, Jakarta Utara,Customer_1966,refund,Kelurahan 57,Jakarta Utara,Alat Masak
2025-03-17,ORD02131,Customer_4606,Keranjang Buah Besi,Penyimpanan,99000,3,0,297000,60000,357000,completed,Kelurahan 85, Jakarta Utara,Customer_4606,complete,Kelurahan 85,Jakarta Utara,Alat Simpan
2025-04-03,ORD02568,Customer_67,Keranjang Buah Besi,Penyimpanan,99000,3,0,297000,60000,357000,completed,Kelurahan 37, Jakarta Utara,Customer_67,complete,Kelurahan 37,Jakarta Utara,Alat Simpan
2025-04-17,ORD02972,Customer_386,Keranjang Buah Besi,Penyimpanan,99000,3,0,297000,60000,357000,completed,Kelurahan 197, Jakarta Utara,Customer_386,complete,Kelurahan 197,Jakarta Utara,Alat Simpan
2025-05-09,ORD03581,   CUSTOMER_2804,Keranjang Buah Besi,Penyimpanan,99000,3,0,297000,60000,357000,completed,Kelurahan 68, Jakarta Utara,Customer_2804,complete,Kelurahan 68,Jakarta Utara,Alat Simpan
2025-05-24,ORD03972,Customer_3983,Keranjang Buah Besi,Penyimpanan,99000,3,0,297000,60000,357000,completed,Kelurahan 86, Jakarta Utara,Customer_3983,complete,Kelurahan 86,Jakarta Utara,Alat Simpan
2025-05-27,ORD04067,Customer_5471,Mug Keramik Set 4 pcs,Peralatan Minum,99000,3,0,297000,60000,357000,completed,Kelurahan 63, Jakarta Utara,Customer_5471,complete,Kelurahan 63,Jakarta Utara,Alat Saji
2025-06-26,ORD04885,Customer_937,Keranjang Buah Besi,Penyimpanan,99000,3,0,297000,60000,357000,completed,Kelurahan 95, Jakarta Utara,Customer_937,complete,Kelurahan 95,Jakarta Utara,Alat Simpan
2025-07-14,ORD05429,Customer_487,Mug Keramik Set 4 pcs,Peralatan Minum,99000,3,0,297000,60000,357000,refund,Kelurahan 170, Jakarta Utara,Customer_487,refund,Kelurahan 170,Jakarta Utara,Alat Saji
2025-07-29,ORD05826,Customer_3899,Keranjang Buah Besi,Penyimpanan,99000,3,0,297000,60000,357000,refund,Kelurahan 74, Jakarta Utara,Customer_3899,refund,Kelurahan 74,Jakarta Utara,Alat Simpan
2025-09-10,ORD07022,Customer_4912,Keranjang Buah Besi,Penyimpanan,99000,3,0,297000,60000,357000,completed,Kelurahan 81, Jakarta Utara,Customer_4912,complete,Kelurahan 81,Jakarta Utara,Alat Simpan
2025-02-24,ORD01547,Customer_201,Mixer Tangan,Elektronik Dapur,299000,1,0,299000,60000,359000,completed,Kelurahan 178, Jakarta Utara,Customer_201,complete,Kelurahan 178,Jakarta Utara,Alat Masak
2025-03-12,ORD01971,Customer_3655,Mixer Tangan,Elektronik Dapur,299000,1,0,299000,60000,359000,Completed,Kelurahan 52, Jakarta Utara,Customer_3655,complete,Kelurahan 52,Jakarta Utara,Alat Masak
2025-04-22,ORD03113,Customer_4011,Mixer Tangan,Elektronik Dapur ,299000,1,0,299000,60000,359000,completed,Kelurahan 19, Jakarta Utara,Customer_4011,complete,Kelurahan 19,Jakarta Utara,Alat Masak
2025-06-11,ORD04456,Customer_23,Mixer Tangan,Elektronik Dapur ,299000,1,0,299000,60000,359000,cancel,Kelurahan 71, Jakarta Utara,Customer_23,cancel,Kelurahan 71,Jakarta Utara,Alat Masak
2025-06-15,ORD04567,Customer_234,Mixer Tangan,Elektronik Dapur,299000,1,0,299000,60000,359000,completed,Kelurahan 109, Jakarta Utara,Customer_234,complete,Kelurahan 109,Jakarta Utara,Alat Masak
2025-11-16,ORD08833,Customer_510,Mixer Tangan,Elektronik Dapur,299000,1,0,299000,60000,359000,completed,Kelurahan 59, Jakarta Utara,Customer_510,complete,Kelurahan 59,Jakarta Utara,Alat Masak
2025-12-17,ORD09618,Customer_1969,Mixer Tangan,Elektronik Dapur,299000,1,0,299000,60000,359000,completed,Kelurahan 132, Jakarta Utara,Customer_1969,complete,Kelurahan 132,Jakarta Utara,Alat Masak
2025-12-19,ORD09686,Customer_3259,Mixer Tangan,Elektronik Dapur,299000,1,0,299000,60000,359000,completed,Kelurahan 175, Jakarta Utara,Customer_3259,complete,Kelurahan 175,Jakarta Utara,Alat Masak
2025-02-27,ORD01611,Customer_2936,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,2,0,318000,60000,378000,cancel,Kelurahan 20, Jakarta Utara,Customer_2936,cancel,Kelurahan 20,Jakarta Utara,Alat Simpan
2025-03-08,ORD01875,Customer_2953,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,2,0,318000,60000,378000,cancel,Kelurahan 6, Jakarta Utara,Customer_2953,cancel,Kelurahan 6,Jakarta Utara,Alat Simpan
2025-06-04,ORD04262,Customer_747,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,2,0,318000,60000,378000,completed,  KELURAHAN 19, JAKARTA UTARA   ,Customer_747,complete,Kelurahan 19,Jakarta Utara,Alat Simpan
2025-09-07,ORD06945,Customer_2922,Wadah Makanan Kedap Udara Set,PENYIMPANAN,159000,2,0,318000,60000,378000,completed,   Kelurahan 73, Jakarta Utara   ,Customer_2922,complete,Kelurahan 73,Jakarta Utara,Alat Simpan
2025-12-06,ORD09349,Customer_354,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,2,0,318000,60000,378000,completed,Kelurahan 152, Jakarta Utara,Customer_354,complete,Kelurahan 152,Jakarta Utara,Alat Simpan
2025-05-29,ORD04108,Customer_139,Rak Piring Stainless 2 Susun,Penyimpanan,325000,1,0,325000,60000,385000,completed,Kelurahan 109, Jakarta Utara,Customer_139,complete,Kelurahan 109,Jakarta Utara,Alat Simpan
2025-06-28,ORD04955,Customer_2058,Rak Piring Stainless 2 Susun,Penyimpanan,325000,1,0,325000,60000,385000,completed,Kelurahan 141, Jakarta Utara,Customer_2058,complete,Kelurahan 141,Jakarta Utara,Alat Simpan
2025-07-14,ORD05427,Customer_5759,Rak Piring Stainless 2 Susun,Penyimpanan,325000,1,0,325000,60000,385000,completed,Kelurahan 149, Jakarta Utara,Customer_5759,complete,Kelurahan 149,Jakarta Utara,Alat Simpan
2025-07-17,ORD05527,Customer_995,Rak Piring Stainless 2 Susun,Penyimpanan,325000,1,0,325000,60000,385000,refund,Kelurahan 13, Jakarta Utara,Customer_995,refund,Kelurahan 13,Jakarta Utara,Alat Simpan
2025-09-15,ORD07145,Customer_367,Rak Piring Stainless 2 Susun,Penyimpanan,325000,1,0,325000,60000,385000,completed,Kelurahan 113, Jakarta Utara,Customer_367,complete,Kelurahan 113,Jakarta Utara,Alat Simpan
2025-10-22,ORD08192,Customer_2639,Rak Piring Stainless 2 Susun,  Penyimpanan,325000,1,0,325000,60000,385000,completed,Kelurahan 76, Jakarta Utara,Customer_2639,complete,Kelurahan 76,Jakarta Utara,Alat Simpan
2025-01-31,ORD00853,Customer_10,French Press 600 ml,Peralatan Minum,169000,2,0,338000,60000,398000,completed,Kelurahan 27, Jakarta Utara,Customer_10,complete,Kelurahan 27,Jakarta Utara,Alat Saji
2025-03-17,ORD02132,Customer_3679,French Press 600 ml,Peralatan Minum,169000,2,0,338000,60000,398000,completed,Kelurahan 42, Jakarta Utara,Customer_3679,complete,Kelurahan 42,Jakarta Utara,Alat Saji
2025-04-24,ORD03155,Customer_3659,French Press 600 ml,Peralatan Minum,169000,2,0,338000,60000,398000,cancel,Kelurahan 186, Jakarta Utara,Customer_3659,cancel,Kelurahan 186,Jakarta Utara,Alat Saji
2025-09-07,ORD06935,Customer_7,French Press 600 ml,Peralatan Minum,169000,2,0,338000,60000,398000,completed,Kelurahan 107, Jakarta Utara,Customer_7,complete,Kelurahan 107,Jakarta Utara,Alat Saji
2025-12-14,ORD09524,Customer_2812,French Press 600 ml,Peralatan Minum,169000,2,0,338000,60000,398000,completed,Kelurahan 4, Jakarta Utara,Customer_2812,complete,Kelurahan 4,Jakarta Utara,Alat Saji
2025-01-26,ORD00731,Customer_178,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,2,0,350000,60000,410000,completed,Kelurahan 2, Jakarta Utara,Customer_178,complete,Kelurahan 2,Jakarta Utara,Alat Masak
2025-03-10,ORD01910,Customer_5941,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,2,0,350000,60000,410000,completed,Kelurahan 52, Jakarta Utara,Customer_5941,complete,Kelurahan 52,Jakarta Utara,Alat Masak
2025-04-27,ORD03268,Customer_71,Wajan Anti Lengket 24 cm,COOKWARE,175000,2,0,350000,60000,410000,completed,Kelurahan 179, Jakarta Utara,Customer_71,complete,Kelurahan 179,Jakarta Utara,Alat Masak
2025-06-28,ORD04952,  customer_259,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,2,0,350000,60000,410000,completed,Kelurahan 182, Jakarta Utara,Customer_259,complete,Kelurahan 182,Jakarta Utara,Alat Masak
2025-07-01,ORD05046,Customer_60,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,2,0,350000,60000,410000,completed,Kelurahan 168, Jakarta Utara,Customer_60,complete,Kelurahan 168,Jakarta Utara,Alat Masak
2025-04-01,ORD02502,Customer_2872,Panci Kukus 3 Susun,cookware,355000,1,0,355000,60000,415000,completed,Kelurahan 126, Jakarta Utara,Customer_2872,complete,Kelurahan 126,Jakarta Utara,Alat Masak
2025-05-08,ORD03530,Customer_516,Panci Kukus 3 Susun,Peralatan Masak,355000,1,0,355000,60000,415000,completed,Kelurahan 37, Jakarta Utara,Customer_516,complete,Kelurahan 37,Jakarta Utara,Alat Masak
2025-05-11,ORD03631,Customer_167,Panci Kukus 3 Susun,COOKWARE,355000,1,0,355000,60000,415000,completed,Kelurahan 67, Jakarta Utara,Customer_167,complete,Kelurahan 67,Jakarta Utara,Alat Masak
2025-06-01,ORD04186,Customer_527,Panci Kukus 3 Susun,Peralatan Masak,355000,1,0,355000,60000,415000,done,Kelurahan 156, Jakarta Utara,Customer_527,complete,Kelurahan 156,Jakarta Utara,Alat Masak
2025-11-02,ORD08461,Customer_49,Panci Kukus 3 Susun,Peralatan Masak,355000,1,0,355000,60000,415000,cancel,Kelurahan 196, Jakarta Utara,Customer_49,cancel,Kelurahan 196,Jakarta Utara,Alat Masak
2025-11-07,ORD08582,Customer_50,Panci Kukus 3 Susun,Peralatan Masak,355000,1,0,355000,60000,415000,completed,Kelurahan 67, Jakarta Utara,Customer_50,complete,Kelurahan 67,Jakarta Utara,Alat Masak
2025-12-21,ORD09728,Customer_50,Panci Kukus 3 Susun,cookware,355000,1,0,355000,60000,415000,completed,Kelurahan 58, Jakarta Utara,Customer_50,complete,Kelurahan 58,Jakarta Utara,Alat Masak
2025-01-13,ORD00378,Customer_1668,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,60000,417000,completed,Kelurahan 2, Jakarta Utara,Customer_1668,complete,Kelurahan 2,Jakarta Utara,Alat Simpan
2025-01-16,ORD00456,Customer_3571,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,60000,417000,completed,Kelurahan 164, Jakarta Utara,Customer_3571,complete,Kelurahan 164,Jakarta Utara,Alat Simpan
2025-02-19,ORD01395,Customer_768,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,60000,417000,completed,Kelurahan 99, Jakarta Utara,Customer_768,complete,Kelurahan 99,Jakarta Utara,Alat Simpan
2025-02-21,ORD01444,Customer_476,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,60000,417000,completed,Kelurahan 8, Jakarta Utara,Customer_476,complete,Kelurahan 8,Jakarta Utara,Alat Simpan
2025-05-18,ORD03812,  customer_778   ,Rak Bumbu Putar,  Penyimpanan,119000,3,0,357000,60000,417000,completed,Kelurahan 131, Jakarta Utara,Customer_778,complete,Kelurahan 131,Jakarta Utara,Alat Simpan
2025-06-27,ORD04905,Customer_222,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,60000,417000,completed,Kelurahan 60, Jakarta Utara,Customer_222,complete,Kelurahan 60,Jakarta Utara,Alat Simpan
2025-07-21,ORD05617,Customer_6407,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,60000,417000,completed,Kelurahan 79, Jakarta Utara,Customer_6407,complete,Kelurahan 79,Jakarta Utara,Alat Simpan
2025-09-26,ORD07459,Customer_651,Rak Bumbu Putar,PENYIMPANAN,119000,3,0,357000,60000,417000,completed,Kelurahan 48, Jakarta Utara,Customer_651,complete,Kelurahan 48,Jakarta Utara,Alat Simpan
2025-10-28,ORD08341,Customer_3372,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,60000,417000,completed,Kelurahan 156, Jakarta Utara,Customer_3372,complete,Kelurahan 156,Jakarta Utara,Alat Simpan
2025-02-22,ORD01479,Customer_687,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,60000,418000,completed,Kelurahan 99, Jakarta Utara,Customer_687,complete,Kelurahan 99,Jakarta Utara,Alat Saji
2025-04-11,ORD02780,Customer_5188,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,60000,418000,completed,Kelurahan 191, Jakarta Utara,Customer_5188,complete,Kelurahan 191,Jakarta Utara,Alat Saji
2025-04-24,ORD03163,Customer_5596,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,60000,418000,completed,Kelurahan 85, Jakarta Utara,Customer_5596,complete,Kelurahan 85,Jakarta Utara,Alat Saji
2025-07-18,ORD05530,Customer_439,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,60000,418000,completed,Kelurahan 57, Jakarta Utara,Customer_439,complete,Kelurahan 57,Jakarta Utara,Alat Saji
2025-07-23,ORD05636,Customer_907,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,60000,418000,completed,Kelurahan 136, Jakarta Utara,Customer_907,complete,Kelurahan 136,Jakarta Utara,Alat Saji
2025-08-05,ORD06052,Customer_6167,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,60000,418000,completed,Kelurahan 96, Jakarta Utara,Customer_6167,complete,Kelurahan 96,Jakarta Utara,Alat Saji
2025-08-31,ORD06783,Customer_66,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,60000,418000,completed,Kelurahan 43, Jakarta Utara,Customer_66,complete,Kelurahan 43,Jakarta Utara,Alat Saji
2025-09-13,ORD07100,Customer_937,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,60000,418000,completed,Kelurahan 55, Jakarta Utara,Customer_937,complete,Kelurahan 55,Jakarta Utara,Alat Saji
2025-01-31,ORD00854,   Customer_6546   ,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 13, Jakarta Utara,Customer_6546,complete,Kelurahan 13,Jakarta Utara,Alat Saji
2025-02-06,ORD01020,Customer_4846,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,60000,430000,completed,Kelurahan 30, Jakarta Utara,Customer_4846,complete,Kelurahan 30,Jakarta Utara,Alat Masak
2025-02-10,ORD01146,Customer_5112,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 132, Jakarta Utara,Customer_5112,complete,Kelurahan 132,Jakarta Utara,Alat Saji
